dataset,split,model,k,epoch,layer,thresh,thresh_mode,total_persistence,train_acc,val_acc
mnist,val,densenet,20,133,a1,1e-06,1e-06,9.210741349430641,0.9993,0.9719
mnist,val,densenet,20,159,a1,1e-06,1e-06,9.60026223604872,0.9996666666666667,0.972
mnist,val,densenet,20,184,a1,1e-06,1e-06,10.089016208562995,0.9999166666666667,0.9727
mnist,val,densenet,20,28,a1,1e-06,1e-06,9.583942910527185,0.96485,0.9545
mnist,val,densenet,20,53,a1,1e-06,1e-06,9.167836433761352,0.9872666666666666,0.9675
mnist,val,densenet,20,79,a1,1e-06,1e-06,9.353972319244178,0.99305,0.9695
cifar,train,resnet,20,103,a1,1e-06,1e-06,8.22656364871191,0.96506,0.8399
cifar,train,resnet,20,129,a1,1e-06,1e-06,3.722878114552458,0.99806,0.857
cifar,train,resnet,20,154,a1,1e-06,1e-06,12.910498695788156,0.92252,0.8121
cifar,train,resnet,20,17,a1,1e-06,1e-06,12.373527977505788,0.81926,0.7725
cifar,train,resnet,20,23,a1,1e-06,1e-06,9.516544288092355,0.8854,0.8077
cifar,train,resnet,20,49,a1,1e-06,1e-06,8.402512206324012,0.92904,0.8285
cifar,train,resnet,20,74,a1,1e-06,1e-06,9.183131022449238,0.90912,0.8113
cifar,train,resnet,20,9,a1,1e-06,1e-06,10.937793053381938,0.80186,0.753
cifar,trainUval,resnet,20,124,a1,1e-06,1e-06,14.023841091281277,0.99494,0.8561
cifar,trainUval,resnet,20,14,a1,1e-06,1e-06,15.501092288959178,0.77578,0.7448
cifar,trainUval,resnet,20,175,a1,1e-06,1e-06,11.066044085323469,0.95466,0.8308
cifar,trainUval,resnet,20,1,a1,1e-06,1e-06,35.207973900314755,0.492,0.4807
cifar,trainUval,resnet,20,44,a1,1e-06,1e-06,12.955548335243321,0.90294,0.8153
cifar,trainUval,resnet,20,6,a1,1e-06,1e-06,13.180558933368502,0.74282,0.7149
cifar,trainUval,resnet,20,95,a1,1e-06,1e-06,14.51138175186373,0.94208,0.8259
cifar,val,resnet,20,11,a1,1e-06,1e-06,13.622949494137629,0.74326,0.709
cifar,val,resnet,20,145,a1,1e-06,1e-06,14.858015161112569,0.99974,0.8628
cifar,val,resnet,20,170,a1,1e-06,1e-06,11.126744350815166,0.95514,0.8384
cifar,val,resnet,20,196,a1,1e-06,1e-06,12.456563596044028,0.96906,0.8413
cifar,val,resnet,20,3,a1,1e-06,1e-06,12.705058362111004,0.6326,0.617
cifar,val,resnet,20,65,a1,1e-06,1e-06,18.36190965870992,0.98704,0.8446
cifar,val,resnet,20,90,a1,1e-06,1e-06,11.41712533969838,0.93574,0.8279
mnist,train,resnet,20,115,a1,1e-06,1e-06,3.9261744764378648,0.99995,0.9794
mnist,train,resnet,20,140,a1,1e-06,1e-06,3.645967866005442,0.99995,0.9802
mnist,train,resnet,20,166,a1,1e-06,1e-06,2.3234927535227214,0.9999833333333333,0.98
mnist,train,resnet,20,191,a1,1e-06,1e-06,0.7718042017679636,1.0,0.9803
mnist,train,resnet,20,35,a1,1e-06,1e-06,10.72038010898656,0.99125,0.9743
mnist,train,resnet,20,60,a1,1e-06,1e-06,8.449694790057023,0.9982333333333333,0.9776
mnist,train,resnet,20,86,a1,1e-06,1e-06,5.429379435418873,0.9996,0.9793
mnist,trainUval,resnet,20,110,a1,1e-06,1e-06,9.950608724582906,0.99995,0.9798
mnist,trainUval,resnet,20,136,a1,1e-06,1e-06,10.36217290636575,0.99995,0.9799
mnist,trainUval,resnet,20,161,a1,1e-06,1e-06,9.8262334445958,0.9999666666666667,0.9794
mnist,trainUval,resnet,20,187,a1,1e-06,1e-06,10.885259999887637,1.0,0.9805
mnist,trainUval,resnet,20,30,a1,1e-06,1e-06,10.678266699411495,0.9872,0.9723
mnist,trainUval,resnet,20,56,a1,1e-06,1e-06,8.275897911879724,0.9979166666666667,0.9776
mnist,trainUval,resnet,20,81,a1,1e-06,1e-06,9.460181507112033,0.9992166666666666,0.9781
mnist,val,resnet,20,106,a1,1e-06,1e-06,9.666581412336612,0.9999,0.979
mnist,val,resnet,20,131,a1,1e-06,1e-06,11.136769472818692,0.99995,0.9795
mnist,val,resnet,20,157,a1,1e-06,1e-06,10.985090390850587,0.9999666666666667,0.9796
mnist,val,resnet,20,182,a1,1e-06,1e-06,11.000764101912075,1.0,0.9807
mnist,val,resnet,20,26,a1,1e-06,1e-06,7.785639482039471,0.9872333333333333,0.972
mnist,val,resnet,20,51,a1,1e-06,1e-06,8.236812114560031,0.9974,0.9764
mnist,val,resnet,20,77,a1,1e-06,1e-06,8.277530909061518,0.9990333333333333,0.9775
cifar,train,vgg,20,101,a1,1e-06,1e-06,9.060800626873977,0.98696,0.8946
cifar,train,vgg,20,127,a1,1e-06,1e-06,4.574243053793907,0.99952,0.9144
cifar,train,vgg,20,163,a1,1e-06,1e-06,10.59306187927723,0.98104,0.8961
cifar,train,vgg,20,189,a1,1e-06,1e-06,11.169496938586356,0.97978,0.8867
cifar,train,vgg,20,32,a1,1e-06,1e-06,12.356326972156388,0.90584,0.8532
cifar,train,vgg,20,58,a1,1e-06,1e-06,9.71151132136584,0.99342,0.8986
cifar,train,vgg,20,83,a1,1e-06,1e-06,14.280186273170841,0.96906,0.8826
cifar,trainUval,vgg,20,108,a1,1e-06,1e-06,16.266420938074702,0.99142,0.8975
cifar,trainUval,vgg,20,133,a1,1e-06,1e-06,19.377566523849964,0.9999,0.9161
cifar,trainUval,vgg,20,159,a1,1e-06,1e-06,18.644174754619655,0.97552,0.8885
cifar,trainUval,vgg,20,184,a1,1e-06,1e-06,15.395051449537306,0.98866,0.9017
cifar,trainUval,vgg,20,28,a1,1e-06,1e-06,15.696528405054785,0.96054,0.8888
cifar,trainUval,vgg,20,53,a1,1e-06,1e-06,18.066783040761976,0.98274,0.8952
cifar,trainUval,vgg,20,79,a1,1e-06,1e-06,14.92097781598602,0.9661,0.8861
cifar,val,vgg,20,103,a1,1e-06,1e-06,19.38947733491682,0.9919,0.9046
cifar,val,vgg,20,129,a1,1e-06,1e-06,18.600509382784367,0.99988,0.914
cifar,val,vgg,20,154,a1,1e-06,1e-06,13.530487053101083,0.96618,0.8833
cifar,val,vgg,20,17,a1,1e-06,1e-06,13.59405373865986,0.85964,0.8248
cifar,val,vgg,20,23,a1,1e-06,1e-06,13.82698013057712,0.92158,0.8619
cifar,val,vgg,20,49,a1,1e-06,1e-06,15.896727822722035,0.97312,0.8889
cifar,val,vgg,20,74,a1,1e-06,1e-06,16.590619593880042,0.94632,0.8662
cifar,val,vgg,20,9,a1,1e-06,1e-06,11.543092587072124,0.82358,0.7887
mnist,train,vgg,20,124,a1,1e-06,1e-06,11.737929020231604,0.9991166666666667,0.984
mnist,train,vgg,20,14,a1,1e-06,1e-06,15.094009559547544,0.9376333333333333,0.9386
mnist,train,vgg,20,175,a1,1e-06,1e-06,6.60836241990819,0.9991,0.9837
mnist,train,vgg,20,1,a1,1e-06,1e-06,1.872340202331543,0.11348333333333334,0.1141
mnist,train,vgg,20,44,a1,1e-06,1e-06,14.155377784707866,0.9795333333333334,0.9732
mnist,train,vgg,20,6,a1,1e-06,1e-06,17.511594620300457,0.74815,0.7563
mnist,train,vgg,20,95,a1,1e-06,1e-06,14.867405664802163,0.9932333333333333,0.9805
mnist,trainUval,vgg,20,11,a1,1e-06,1e-06,14.127262852449348,0.8726166666666667,0.8824
mnist,trainUval,vgg,20,145,a1,1e-06,1e-06,12.191612433399769,0.9996,0.9845
mnist,trainUval,vgg,20,170,a1,1e-06,1e-06,17.62391021233634,0.9985666666666667,0.9843
mnist,trainUval,vgg,20,196,a1,1e-06,1e-06,18.20067317545181,0.9999666666666667,0.9853
mnist,trainUval,vgg,20,3,a1,1e-06,1e-06,2.2820667028427124,0.15185,0.1579
mnist,trainUval,vgg,20,65,a1,1e-06,1e-06,16.266270161346313,0.9921333333333333,0.9813
mnist,trainUval,vgg,20,90,a1,1e-06,1e-06,16.20176148117133,0.99305,0.9794
mnist,val,vgg,20,115,a1,1e-06,1e-06,12.801974199712276,0.9983666666666666,0.9834
mnist,val,vgg,20,140,a1,1e-06,1e-06,12.974357493862044,0.9996,0.9842
mnist,val,vgg,20,166,a1,1e-06,1e-06,11.471574920928113,0.9986166666666667,0.9837
mnist,val,vgg,20,191,a1,1e-06,1e-06,18.21213657638873,0.9985666666666667,0.9817
mnist,val,vgg,20,35,a1,1e-06,1e-06,7.68500276316999,0.9737666666666667,0.9686
mnist,val,vgg,20,60,a1,1e-06,1e-06,9.022242735508044,0.9914833333333334,0.9811
mnist,val,vgg,20,86,a1,1e-06,1e-06,11.469423078932323,0.9894333333333334,0.979
cifar,train,wres,20,110,a1,1e-06,1e-06,1267.9800176616623,0.97346,0.8068
cifar,train,wres,20,136,a1,1e-06,1e-06,8334.957256396705,0.99532,0.834
cifar,train,wres,20,161,a1,1e-06,1e-06,109.03014128836173,0.90768,0.7748
cifar,train,wres,20,187,a1,1e-06,1e-06,271.74252648224694,0.96308,0.8011
cifar,train,wres,20,30,a1,1e-06,1e-06,319.92124009710824,0.7521,0.6833
cifar,train,wres,20,56,a1,1e-06,1e-06,2746.104402091668,0.9245,0.7836
cifar,train,wres,20,81,a1,1e-06,1e-06,592.1557757566184,0.9146,0.7992
cifar,trainUval,wres,20,106,a1,1e-06,1e-06,2449.310213211676,0.95958,0.8023
cifar,trainUval,wres,20,131,a1,1e-06,1e-06,5052.975403416744,0.9954,0.8326
cifar,trainUval,wres,20,157,a1,1e-06,1e-06,245.27907009435597,0.89566,0.7692
cifar,trainUval,wres,20,182,a1,1e-06,1e-06,88.93866324184131,0.96478,0.8001
cifar,trainUval,wres,20,26,a1,1e-06,1e-06,239.9556011384193,0.7259,0.6659
cifar,trainUval,wres,20,51,a1,1e-06,1e-06,3512.205534202179,0.87926,0.7741
cifar,trainUval,wres,20,77,a1,1e-06,1e-06,2422.5921788272044,0.88826,0.7805
cifar,val,wres,20,101,a1,1e-06,1e-06,366.76211199088146,0.96002,0.8117
cifar,val,wres,20,127,a1,1e-06,1e-06,1160.8528003171996,0.99274,0.8296
cifar,val,wres,20,152,a1,1e-06,1e-06,241.01883820608003,0.93478,0.7998
cifar,val,wres,20,178,a1,1e-06,1e-06,147.18998374107292,0.96076,0.8021
cifar,val,wres,20,21,a1,1e-06,1e-06,63.67655604801257,0.65572,0.6237
cifar,val,wres,20,47,a1,1e-06,1e-06,599.1008155814543,0.85418,0.7669
cifar,val,wres,20,72,a1,1e-06,1e-06,332.8622667270797,0.86178,0.7635
cifar,val,wres,20,98,a1,1e-06,1e-06,399.2808052847563,0.9601,0.8087
mnist,train,wres,20,122,a1,1e-06,1e-06,0.00909829093143344,1.0,0.9866
mnist,train,wres,20,28,a1,1e-06,1e-06,0.15648055628338398,1.0,0.9844
mnist,train,wres,20,53,a1,1e-06,1e-06,0.0629024485242553,1.0,0.9844
mnist,train,wres,20,79,a1,1e-06,1e-06,0.07559509458951652,1.0,0.9852
mnist,trainUval,wres,20,103,a1,1e-06,1e-06,14.640003084510681,0.9999833333333333,0.9867
mnist,trainUval,wres,20,129,a1,1e-06,1e-06,13.927140379015327,1.0,0.987
mnist,trainUval,wres,20,154,a1,1e-06,1e-06,13.68998084152554,1.0,0.9862
mnist,trainUval,wres,20,17,a1,1e-06,1e-06,11.270643394652183,0.9982666666666666,0.9826
mnist,trainUval,wres,20,23,a1,1e-06,1e-06,13.524636426275094,1.0,0.9827
mnist,trainUval,wres,20,49,a1,1e-06,1e-06,13.932566008050344,1.0,0.9842
mnist,trainUval,wres,20,74,a1,1e-06,1e-06,14.626404075723258,1.0,0.9846
mnist,trainUval,wres,20,9,a1,1e-06,1e-06,9.493945932082426,0.9983166666666666,0.98
mnist,val,wres,20,124,a1,1e-06,1e-06,13.795900743629318,1.0,0.9864
mnist,val,wres,20,14,a1,1e-06,1e-06,12.141430726688426,0.9938166666666667,0.9769
mnist,val,wres,20,175,a1,1e-06,1e-06,13.610893093864433,1.0,0.9868
mnist,val,wres,20,1,a1,1e-06,1e-06,7.995211341834079,0.9266166666666666,0.9257
mnist,val,wres,20,44,a1,1e-06,1e-06,13.158061754249502,1.0,0.9848
mnist,val,wres,20,6,a1,1e-06,1e-06,9.461632443421813,0.9935,0.976
mnist,val,wres,20,95,a1,1e-06,1e-06,15.885080159670906,1.0,0.9856
cifar,train,densenet,20,106,a1,1e-06,1e-06,6.08630833305196,0.98184,0.8491
cifar,train,densenet,20,131,a1,1e-06,1e-06,3.8393519975897163,0.99942,0.8708
cifar,train,densenet,20,157,a1,1e-06,1e-06,8.451312388765537,0.95186,0.8375
cifar,train,densenet,20,182,a1,1e-06,1e-06,7.9182401365812325,0.96946,0.8493
cifar,train,densenet,20,26,a1,1e-06,1e-06,9.723481493182675,0.92282,0.8139
cifar,train,densenet,20,51,a1,1e-06,1e-06,7.0359898607904015,0.96086,0.8322
cifar,train,densenet,20,77,a1,1e-06,1e-06,8.411911288473334,0.9362,0.8172
cifar,trainUval,densenet,20,101,a1,1e-06,1e-06,12.211003768231542,0.98064,0.8467
cifar,trainUval,densenet,20,127,a1,1e-06,1e-06,12.436497515591583,0.99908,0.8709
cifar,trainUval,densenet,20,152,a1,1e-06,1e-06,11.105108787785753,0.9232,0.8182
cifar,trainUval,densenet,20,178,a1,1e-06,1e-06,14.868140456147785,0.96674,0.8425
cifar,trainUval,densenet,20,21,a1,1e-06,1e-06,11.093554637980311,0.8744,0.7935
cifar,trainUval,densenet,20,47,a1,1e-06,1e-06,11.98993613948425,0.93888,0.8214
cifar,trainUval,densenet,20,72,a1,1e-06,1e-06,11.985936663398078,0.9068,0.8019
cifar,trainUval,densenet,20,98,a1,1e-06,1e-06,13.256453017360037,0.97412,0.846
cifar,val,densenet,20,122,a1,1e-06,1e-06,13.74799375910402,0.9979,0.8621
cifar,val,densenet,20,148,a1,1e-06,1e-06,13.513709634054237,0.9999,0.8731
cifar,val,densenet,20,173,a1,1e-06,1e-06,11.997797365275233,0.95934,0.8405
cifar,val,densenet,20,199,a1,1e-06,1e-06,12.683906044455682,0.97148,0.8469
cifar,val,densenet,20,42,a1,1e-06,1e-06,12.302482629985207,0.91826,0.8185
cifar,val,densenet,20,68,a1,1e-06,1e-06,13.482782163429967,0.99722,0.8484
cifar,val,densenet,20,93,a1,1e-06,1e-06,13.068509757440474,0.95706,0.837
mnist,train,densenet,20,118,a1,1e-06,1e-06,9.134375326474725,0.99905,0.9717
mnist,train,densenet,20,143,a1,1e-06,1e-06,8.456845618000813,0.9992666666666666,0.9718
mnist,train,densenet,20,169,a1,1e-06,1e-06,6.853374952291645,0.9998333333333334,0.9721
mnist,train,densenet,20,194,a1,1e-06,1e-06,4.488550438953133,0.99995,0.9728
mnist,train,densenet,20,38,a1,1e-06,1e-06,9.115342275993385,0.9772,0.9627
mnist,train,densenet,20,63,a1,1e-06,1e-06,9.08500230653138,0.9891666666666666,0.9686
mnist,train,densenet,20,89,a1,1e-06,1e-06,9.291958376484082,0.9963833333333333,0.9711
mnist,trainUval,densenet,20,113,a1,1e-06,1e-06,9.16672968661598,0.9988666666666667,0.9716
mnist,trainUval,densenet,20,139,a1,1e-06,1e-06,8.993819263783848,0.99935,0.972
mnist,trainUval,densenet,20,164,a1,1e-06,1e-06,9.83311657659398,0.99975,0.9727
mnist,trainUval,densenet,20,18,a1,1e-06,1e-06,9.27553244614137,0.95395,0.9443
mnist,trainUval,densenet,20,33,a1,1e-06,1e-06,9.871232076515525,0.97075,0.9585
mnist,trainUval,densenet,20,59,a1,1e-06,1e-06,9.37973668156772,0.98875,0.9676
mnist,trainUval,densenet,20,84,a1,1e-06,1e-06,9.186716723300663,0.9950166666666667,0.9706
mnist,val,densenet,20,109,a1,1e-06,1e-06,8.968687133800167,0.9986666666666667,0.9722
mnist,val,densenet,20,134,a1,1e-06,1e-06,9.026949064596302,0.9993,0.9712
mnist,val,densenet,20,15,a1,1e-06,1e-06,9.611122494283336,0.9457,0.9373
mnist,val,densenet,20,185,a1,1e-06,1e-06,9.714201854331165,0.9999166666666667,0.9729
mnist,val,densenet,20,29,a1,1e-06,1e-06,9.371542053529993,0.9647666666666667,0.9543
mnist,val,densenet,20,54,a1,1e-06,1e-06,9.157371938876452,0.9870333333333333,0.9671
mnist,val,densenet,20,7,a1,1e-06,1e-06,8.633583679686126,0.8998333333333334,0.8965
cifar,train,resnet,20,104,a1,1e-06,1e-06,7.635350337810415,0.96448,0.8382
cifar,train,resnet,20,12,a1,1e-06,1e-06,25.48423961009621,0.74782,0.7113
cifar,train,resnet,20,155,a1,1e-06,1e-06,11.345312800210401,0.9266,0.8206
cifar,train,resnet,20,180,a1,1e-06,1e-06,6.70045569990608,0.96328,0.8354
cifar,train,resnet,20,24,a1,1e-06,1e-06,10.259560433757883,0.89018,0.8102
cifar,train,resnet,20,4,a1,1e-06,1e-06,15.158360410372552,0.695,0.6755
cifar,train,resnet,20,75,a1,1e-06,1e-06,9.128953125147206,0.90472,0.8152
cifar,trainUval,resnet,20,0,a1,1e-06,1e-06,232.05763179063797,0.1,0.1
cifar,trainUval,resnet,20,125,a1,1e-06,1e-06,14.16395275314651,0.99552,0.8544
cifar,trainUval,resnet,20,150,a1,1e-06,1e-06,14.348139196228523,0.99978,0.865
cifar,trainUval,resnet,20,176,a1,1e-06,1e-06,11.342815537511846,0.96224,0.8383
cifar,trainUval,resnet,20,200,a1,1e-06,1e-06,13.24518259121183,0.96938,0.8365
cifar,trainUval,resnet,20,45,a1,1e-06,1e-06,12.74939117248907,0.90354,0.8142
cifar,trainUval,resnet,20,70,a1,1e-06,1e-06,18.115388697465647,0.9899,0.8448
cifar,trainUval,resnet,20,96,a1,1e-06,1e-06,13.362661675518737,0.94706,0.8285
cifar,val,resnet,20,120,a1,1e-06,1e-06,14.97919529204497,0.98932,0.8506
cifar,val,resnet,20,146,a1,1e-06,1e-06,14.627773827615322,0.99976,0.8634
cifar,val,resnet,20,171,a1,1e-06,1e-06,12.092354031142463,0.95538,0.8321
cifar,val,resnet,20,197,a1,1e-06,1e-06,11.646959896632609,0.9712,0.8375
cifar,val,resnet,20,40,a1,1e-06,1e-06,12.546157994261002,0.8865,0.8067
cifar,val,resnet,20,66,a1,1e-06,1e-06,17.747804851202915,0.98866,0.8447
cifar,val,resnet,20,91,a1,1e-06,1e-06,11.50675772109512,0.93428,0.8236
mnist,train,resnet,20,116,a1,1e-06,1e-06,3.837755076118931,0.9999166666666667,0.9796
mnist,train,resnet,20,141,a1,1e-06,1e-06,3.6428745550656743,0.99995,0.9799
mnist,train,resnet,20,167,a1,1e-06,1e-06,2.2650458884089915,0.9999833333333333,0.9802
mnist,train,resnet,20,192,a1,1e-06,1e-06,0.7095984909178696,1.0,0.9801
mnist,train,resnet,20,36,a1,1e-06,1e-06,10.854041564818608,0.99215,0.9738
mnist,train,resnet,20,61,a1,1e-06,1e-06,8.755188054249558,0.9982333333333333,0.9773
mnist,train,resnet,20,87,a1,1e-06,1e-06,5.9504562011476665,0.9996,0.9784
mnist,trainUval,resnet,20,111,a1,1e-06,1e-06,9.74524191353433,0.99995,0.9797
mnist,trainUval,resnet,20,137,a1,1e-06,1e-06,10.33533821231459,0.9999666666666667,0.9803
mnist,trainUval,resnet,20,162,a1,1e-06,1e-06,10.042238875279004,0.9999666666666667,0.9793
mnist,trainUval,resnet,20,188,a1,1e-06,1e-06,10.996955087394952,1.0,0.9806
mnist,trainUval,resnet,20,31,a1,1e-06,1e-06,11.189595947144596,0.98745,0.9721
mnist,trainUval,resnet,20,57,a1,1e-06,1e-06,8.609524154231146,0.998,0.9773
mnist,trainUval,resnet,20,82,a1,1e-06,1e-06,9.102097649893537,0.99925,0.9789
mnist,val,resnet,20,107,a1,1e-06,1e-06,10.272669463241016,0.9999166666666667,0.9792
mnist,val,resnet,20,132,a1,1e-06,1e-06,10.4159475643553,0.99995,0.9803
mnist,val,resnet,20,158,a1,1e-06,1e-06,10.242553343683547,0.9999833333333333,0.9788
mnist,val,resnet,20,183,a1,1e-06,1e-06,10.933969890359663,1.0,0.9794
mnist,val,resnet,20,27,a1,1e-06,1e-06,7.350736029843858,0.9873833333333333,0.9723
mnist,val,resnet,20,52,a1,1e-06,1e-06,8.092122998379033,0.9975333333333334,0.9761
mnist,val,resnet,20,78,a1,1e-06,1e-06,8.479459612586446,0.9989833333333333,0.9787
cifar,train,vgg,20,102,a1,1e-06,1e-06,9.238198354840392,0.98626,0.8952
cifar,train,vgg,20,128,a1,1e-06,1e-06,9.294414415955544,0.99948,0.9131
cifar,train,vgg,20,164,a1,1e-06,1e-06,9.530500143766517,0.98066,0.8921
cifar,train,vgg,20,18,a1,1e-06,1e-06,13.41564630178307,0.8814,0.84
cifar,train,vgg,20,33,a1,1e-06,1e-06,11.95624205549354,0.91084,0.8539
cifar,train,vgg,20,59,a1,1e-06,1e-06,10.597963478416204,0.99396,0.9024
cifar,train,vgg,20,84,a1,1e-06,1e-06,10.713620141279598,0.96,0.8782
cifar,trainUval,vgg,20,109,a1,1e-06,1e-06,18.668234936893043,0.99376,0.9051
cifar,trainUval,vgg,20,134,a1,1e-06,1e-06,18.475354380905628,0.99986,0.9164
cifar,trainUval,vgg,20,15,a1,1e-06,1e-06,17.61462864326495,0.84554,0.816
cifar,trainUval,vgg,20,185,a1,1e-06,1e-06,16.343941330728512,0.97812,0.8899
cifar,trainUval,vgg,20,29,a1,1e-06,1e-06,16.35029738032972,0.96174,0.8888
cifar,trainUval,vgg,20,54,a1,1e-06,1e-06,18.989278040827003,0.98318,0.8961
cifar,trainUval,vgg,20,7,a1,1e-06,1e-06,14.501868928096115,0.79486,0.7689
cifar,val,vgg,20,104,a1,1e-06,1e-06,15.013969212773645,0.98696,0.8972
cifar,val,vgg,20,12,a1,1e-06,1e-06,13.238000063679493,0.81218,0.7882
cifar,val,vgg,20,155,a1,1e-06,1e-06,13.689120084421546,0.96612,0.8836
cifar,val,vgg,20,180,a1,1e-06,1e-06,16.711416482925557,0.98354,0.8972
cifar,val,vgg,20,24,a1,1e-06,1e-06,15.231091345289428,0.94208,0.8757
cifar,val,vgg,20,4,a1,1e-06,1e-06,14.290008318512264,0.65038,0.6469
cifar,val,vgg,20,75,a1,1e-06,1e-06,15.850637960365532,0.95214,0.8746
mnist,train,vgg,20,0,a1,1e-06,1e-06,1.4856812953948975,0.07861666666666667,0.0759
mnist,train,vgg,20,125,a1,1e-06,1e-06,10.049685221546952,0.9989833333333333,0.9836
mnist,train,vgg,20,150,a1,1e-06,1e-06,9.967608566528725,0.9996166666666667,0.9843
mnist,train,vgg,20,176,a1,1e-06,1e-06,5.763659605581779,0.9985666666666667,0.9854
mnist,train,vgg,20,200,a1,1e-06,1e-06,2.5309405276102552,0.9999,0.985
mnist,train,vgg,20,45,a1,1e-06,1e-06,13.768781244396436,0.9816166666666667,0.9744
mnist,train,vgg,20,70,a1,1e-06,1e-06,16.11216822445118,0.9925,0.9809
mnist,train,vgg,20,96,a1,1e-06,1e-06,16.0202960157767,0.9956,0.982
mnist,trainUval,vgg,20,120,a1,1e-06,1e-06,13.263148818850368,0.99895,0.9845
mnist,trainUval,vgg,20,146,a1,1e-06,1e-06,12.20024015231047,0.9996333333333334,0.9845
mnist,trainUval,vgg,20,171,a1,1e-06,1e-06,13.634928346731613,0.9988333333333334,0.9846
mnist,trainUval,vgg,20,197,a1,1e-06,1e-06,15.266121144595672,0.9997,0.9839
mnist,trainUval,vgg,20,40,a1,1e-06,1e-06,15.773191795965069,0.9796833333333334,0.9719
mnist,trainUval,vgg,20,66,a1,1e-06,1e-06,16.079365498338177,0.9922,0.9811
mnist,trainUval,vgg,20,91,a1,1e-06,1e-06,14.288811706923127,0.99535,0.9823
mnist,val,vgg,20,116,a1,1e-06,1e-06,11.844643882708624,0.9988166666666667,0.985
mnist,val,vgg,20,141,a1,1e-06,1e-06,12.139300438342616,0.99955,0.9844
mnist,val,vgg,20,167,a1,1e-06,1e-06,13.083440548274666,0.9991166666666667,0.9853
mnist,val,vgg,20,192,a1,1e-06,1e-06,13.302423148823436,0.9998,0.9838
mnist,val,vgg,20,36,a1,1e-06,1e-06,9.689091044509901,0.9731166666666666,0.9682
mnist,val,vgg,20,61,a1,1e-06,1e-06,9.192457222300625,0.9918833333333333,0.9807
mnist,val,vgg,20,87,a1,1e-06,1e-06,9.342124125454802,0.9904666666666667,0.9803
cifar,train,wres,20,111,a1,1e-06,1e-06,1334.8184677173276,0.97456,0.8125
cifar,train,wres,20,137,a1,1e-06,1e-06,3895.32850505198,0.99686,0.8343
cifar,train,wres,20,162,a1,1e-06,1e-06,90.84457549969386,0.9311,0.7806
cifar,train,wres,20,188,a1,1e-06,1e-06,318.38228831704646,0.9707,0.8078
cifar,train,wres,20,31,a1,1e-06,1e-06,654.7497521149244,0.6475,0.6155
cifar,train,wres,20,57,a1,1e-06,1e-06,1565.8931705373705,0.92994,0.7884
cifar,train,wres,20,82,a1,1e-06,1e-06,2161.1148559170424,0.9027,0.7918
cifar,trainUval,wres,20,107,a1,1e-06,1e-06,1869.1372153385237,0.9668,0.8032
cifar,trainUval,wres,20,132,a1,1e-06,1e-06,5596.881948152029,0.9918,0.8324
cifar,trainUval,wres,20,158,a1,1e-06,1e-06,271.81508852652735,0.89638,0.7669
cifar,trainUval,wres,20,183,a1,1e-06,1e-06,450.7587149212159,0.96344,0.7933
cifar,trainUval,wres,20,27,a1,1e-06,1e-06,272.9163192446141,0.73744,0.6716
cifar,trainUval,wres,20,52,a1,1e-06,1e-06,2534.909993409678,0.88792,0.7807
cifar,trainUval,wres,20,78,a1,1e-06,1e-06,766.249730633944,0.88858,0.7793
cifar,val,wres,20,102,a1,1e-06,1e-06,608.7143920734306,0.96358,0.8182
cifar,val,wres,20,128,a1,1e-06,1e-06,435.190764184396,0.99534,0.8278
cifar,val,wres,20,153,a1,1e-06,1e-06,16.334522955323337,0.63354,0.5888
cifar,val,wres,20,179,a1,1e-06,1e-06,60.98819355215545,0.9668,0.8073
cifar,val,wres,20,22,a1,1e-06,1e-06,210.5050405675429,0.66612,0.6259
cifar,val,wres,20,48,a1,1e-06,1e-06,891.6998214182825,0.8516,0.7608
cifar,val,wres,20,73,a1,1e-06,1e-06,1543.6456558176574,0.85788,0.764
cifar,val,wres,20,99,a1,1e-06,1e-06,410.06804901039874,0.95762,0.8035
mnist,train,wres,20,125,a1,1e-06,1e-06,0.006432741953176446,1.0,0.9864
mnist,train,wres,20,29,a1,1e-06,1e-06,0.15055537194837143,1.0,0.9843
mnist,train,wres,20,54,a1,1e-06,1e-06,0.09863289945133147,1.0,0.9847
mnist,train,wres,20,7,a1,1e-06,1e-06,9.757436432552844,0.99635,0.9789
mnist,trainUval,wres,20,104,a1,1e-06,1e-06,14.123797699139686,1.0,0.9869
mnist,trainUval,wres,20,12,a1,1e-06,1e-06,10.486654166931103,0.9907333333333334,0.9742
mnist,trainUval,wres,20,155,a1,1e-06,1e-06,13.321108344469394,1.0,0.9868
mnist,trainUval,wres,20,180,a1,1e-06,1e-06,12.349451715098894,1.0,0.9858
mnist,trainUval,wres,20,24,a1,1e-06,1e-06,13.656221895645274,1.0,0.9837
mnist,trainUval,wres,20,4,a1,1e-06,1e-06,9.65110443898763,0.9816666666666667,0.9689
mnist,trainUval,wres,20,75,a1,1e-06,1e-06,15.080977260295185,1.0,0.9846
mnist,val,wres,20,0,a1,1e-06,1e-06,27.342214941978455,0.1039,0.1008
