dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc,average_branching_factor_variance_w3,colless_index_variance_w3,sackin_index_variance_w3,total_volume_variance_w3,missing_colless_frac_variance_w3,average_branching_factor_variance_w5,colless_index_variance_w5,sackin_index_variance_w5,total_volume_variance_w5,missing_colless_frac_variance_w5,average_branching_factor_variance_w7,colless_index_variance_w7,sackin_index_variance_w7,total_volume_variance_w7,missing_colless_frac_variance_w7,average_branching_factor_variance_w9,colless_index_variance_w9,sackin_index_variance_w9,total_volume_variance_w9,missing_colless_frac_variance_w9,average_branching_factor_variance_w11,colless_index_variance_w11,sackin_index_variance_w11,total_volume_variance_w11,missing_colless_frac_variance_w11,average_branching_factor_variance_w13,colless_index_variance_w13,sackin_index_variance_w13,total_volume_variance_w13,missing_colless_frac_variance_w13,average_branching_factor_variance_w15,colless_index_variance_w15,sackin_index_variance_w15,total_volume_variance_w15,missing_colless_frac_variance_w15
mnist,val,wres,20,65,a1,0.0,0.0,375,2.101123595505618,38220.0,237.3913043478261,161,17,0.095505617977528,314514.0,1596.517766497462,197,10000,1.0,0.9845,0.00015490163078763636,1017965380.3333334,13212240561.333334,0.0,0.00015718824865794412,9.57770371564466e-05,707054050.7,18270630899.7,0.0,9.357555684221768e-05,8.017527512899288e-05,801722500.5714287,13646618280.571428,0.0,7.310683677019381e-05,0.00012616925658504358,717276180.7777778,12770384144.25,0.0,9.776880517379406e-05,0.00010733558288104157,1007140761.4727274,11365816952.872728,0.0,8.739151440822883e-05,9.751446565593954e-05,1009579018.4230767,16869148515.358976,0.0,7.803201598056251e-05,8.702366489100809e-05,994457247.4952382,15147919382.380953,0.0,7.255428332022901e-05
mnist,val,wres,20,90,a1,0.0,0.0,336,2.13375796178344,32036.0,233.83941605839416,137,20,0.1273885350318471,269705.0,1506.731843575419,179,10000,0.9999666666666668,0.9856,9.382191777755648e-05,109900101.0,1444064206.3333333,0.0,5.2583436057923075e-05,0.00010814621209758184,1200321682.6999998,7592165804.7,0.0,0.00010244938208661518,7.307050620976978e-05,934458492.952381,16550470188.571428,0.0,7.264711666403997e-05,6.294816977985883e-05,1169767171.0,12677154673.0,0.0,5.5428406725961455e-05,0.00010749409919613309,1087614585.9636364,12385009734.090908,0.0,8.171004291200904e-05,9.343737138915483e-05,1134372379.6410255,11567130550.166666,0.0,7.589440773505063e-05,9.179725937772418e-05,1120953027.3809524,15027855188.980953,0.0,7.282305612641194e-05
cifar,train,densenet,20,101,a1,0.0,0.0,409,2.04,126839.0,667.5736842105263,190,10,0.05,4350014.0,20813.46411483253,209,50000,0.98064,0.8467,6.893945831714731e-05,552809028.0,2112616536.3333333,0.0,4.5174571759660964e-05,5.215182854915328e-05,687297845.3,6192406265.299999,0.0,3.488209125723144e-05,7.622457430137986e-05,1517828279.1428573,7074544495.809524,0.0,6.874484407883312e-05,5.890373296285578e-05,1344733692.5277777,14834927223.777779,0.0,5.5866744900262536e-05,5.216448080109739e-05,1290236567.2727273,12192347264.49091,0.0,4.6397883431177235e-05,9.928142402658338e-05,1252082032.6666667,11121269971.141026,0.0,7.499811665205965e-05,9.171596091546409e-05,1210180994.2571428,11030049921.238094,0.0,7.561535771931977e-05
cifar,train,densenet,20,127,a1,0.0,0.0,716,2.048710601719198,230460.0,696.2537764350453,331,18,0.0515759312320916,2468934.0,6727.340599455041,367,50000,0.99908,0.8709,6.239414063929622e-05,1293227658.3333333,5721614533.333334,0.0,4.4793368087826904e-05,4.174534623480109e-05,1754734414.1999998,4228520790.7,0.0,2.511067490908885e-05,4.645593999321046e-05,1402161085.2857144,6887944563.904762,0.0,2.8921976058430775e-05,5.983237115397682e-05,1580930489.75,6812308427.027778,0.0,5.335135637197422e-05,5.990003024555665e-05,1475676274.6181817,12635910289.363634,0.0,5.3702126916196135e-05,6.224615568211431e-05,1376889555.7435899,11099525590.807692,0.0,5.3671484871966106e-05,9.23447688077133e-05,1352534363.857143,9821661825.257143,0.0,7.433809452843576e-05
cifar,train,densenet,20,152,a1,0.0,0.0,238,2.043103448275862,170331.0,1534.5135135135135,111,5,0.043103448275862,2927218.0,23993.590163934427,122,50000,0.9232,0.8182,3.580050746498176e-05,3072087026.333333,5431259980.333334,0.0,2.6532218197568733e-05,3.641116869754652e-05,2075365951.2,6309352973.7,0.0,2.4873100568954156e-05,3.183295136191543e-05,1761373386.1428573,4832640033.142857,0.0,2.066841923989169e-05,4.945843057832251e-05,1644845786.6944447,5871432955.277778,0.0,3.211513265989244e-05,6.898283500628201e-05,1581667764.2545457,5877959728.254545,0.0,6.205215361177832e-05,6.11835188433355e-05,1557395258.897436,10741574737.576921,0.0,5.9999007421821376e-05,6.165197144489632e-05,1384280784.0285716,9592697459.695238,0.0,5.45783396666839e-05
cifar,train,densenet,20,178,a1,0.0,0.0,333,2.024390243902439,99420.0,629.2405063291139,158,6,0.0365853658536585,3080475.0,18227.66272189349,169,50000,0.96674,0.8425,1.1106373617947883e-05,2433436383.0,8230604490.333333,0.0,1.5528808840956695e-06,2.673975313613725e-05,2434261392.2,4934831808.3,0.0,2.2016098283089113e-05,4.706691383096982e-05,2083856756.1428568,4885944188.285714,0.0,3.1822728564434275e-05,4.868230296420466e-05,1745242817.277778,4110597747.944444,0.0,3.6132331260890794e-05,4.926200156599072e-05,1705654777.5636363,4808113691.654546,0.0,3.957869391819849e-05,6.58941253565509e-05,1586307710.3333333,4902302188.858974,0.0,6.189717133979369e-05,5.664001234999019e-05,1609505313.8380954,9259330613.885715,0.0,5.480895850787588e-05
cifar,train,densenet,20,21,a1,0.0,0.0,310,2.019607843137255,573910.0,3877.7702702702704,148,5,0.0326797385620915,5106582.0,32526.0,157,50000,0.8744,0.7935,1.334776979858728e-06,2807158233.333333,7535849489.333332,0.0,1.6469014649557764e-06,4.0222599877988736e-05,1563536247.1999998,5260825254.299999,0.0,2.5090068361208196e-05,4.628876158560669e-05,2018662151.5714283,3524336610.5714283,0.0,3.819341579743504e-05,5.25089343706417e-05,2057949467.75,3690891306.9444447,0.0,4.499678432267923e-05,4.746956425711659e-05,1704161428.763636,3298307495.654546,0.0,3.84243415568829e-05,4.431331352645839e-05,1709985347.3076925,4104629529.474358,0.0,3.521930649553332e-05,5.9374036521990027e-05,1612802527.7809527,5332084861.685715,0.0,5.52435113896248e-05
cifar,train,densenet,20,47,a1,0.0,0.0,351,2.046783625730994,370401.0,2286.425925925926,162,9,0.0526315789473684,5310996.0,29505.533333333333,180,50000,0.93888,0.8214,6.669537099724731e-05,2494778428.0,4300366882.333333,0.0,4.759371994238009e-05,6.274821583140965e-05,1610317055.2000003,4462807288.2,0.0,4.870925467399351e-05,4.73402483570555e-05,1842305180.6190479,3588529040.2857137,0.0,4.4203933113527855e-05,4.231919224780053e-05,2007109401.3611112,2775144213.611111,0.0,3.748556686386604e-05,4.72649026055309e-05,2027007957.9636364,3219279031.072727,0.0,3.9380467832091615e-05,4.3394460521596665e-05,1695571832.9230769,4037446830.192308,0.0,3.459605550865831e-05,4.976710074893786e-05,1473648769.5523808,5220645960.5523815,0.0,3.4046181693003984e-05
cifar,train,densenet,20,72,a1,0.0,0.0,300,2.02027027027027,379321.0,2652.594405594405,143,5,0.0337837837837837,4791197.0,31521.032894736843,152,50000,0.9068,0.8019,7.62660038926015e-05,6036137.333333333,2050932186.3333333,0.0,6.68559275083625e-05,5.4485024295203976e-05,2303603996.8,2453115079.5,0.0,5.4363081280232986e-05,5.374040042322161e-05,2032274206.8095238,3047182523.1428566,0.0,4.49595222770343e-05,4.069248567104142e-05,2083170597.4444444,3191100655.0,0.0,3.6457777051038166e-05,3.962172411555857e-05,1978531553.6,3625745432.8545456,0.0,3.343348332561914e-05,5.349929285533512e-05,1698748617.25641,4187003233.2435894,0.0,3.6669148292937274e-05,0.00017892413910242872,1489908937.2857144,4311571147.352381,0.0,9.16686430419996e-05
cifar,train,densenet,20,98,a1,0.0,0.0,386,2.037037037037037,136290.0,757.1666666666666,180,9,0.0476190476190476,4334838.0,22004.2538071066,197,50000,0.97412,0.846,1.922416075576253e-06,2707925076.333333,821170596.3333333,0.0,1.6523347848356848e-06,4.195121009200555e-05,1836673694.5,1130576614.5,0.0,3.9697414219358225e-05,4.0447187110396656e-05,2207374999.809524,2430724845.6190476,0.0,3.780615619232742e-05,4.704792418394351e-05,2084380089.2499998,4114843823.027778,0.0,3.803906991600179e-05,4.904379812023399e-05,1692684285.218182,4059994419.6181817,0.0,3.456589007134541e-05,0.0001894606169452264,1682082619.8076925,3712185456.5256405,0.0,9.697945877653017e-05,0.0002681925747211401,2017146557.4,13297967902.209524,0.0,0.00013274143200013266
cifar,trainUval,densenet,20,122,a1,0.0,0.0,700,2.080357142857143,276310.0,885.6089743589744,312,24,0.0714285714285714,5272551.0,14485.03021978022,364,60000,0.9979,0.8621,1.5471692180254323e-06,2057843893.0,204640546.33333334,0.0,2.895452536808531e-06,7.6168493649344565e-06,2409693474.7000003,1380777749.3,0.0,3.5556646159610874e-06,4.416115562261276e-05,1966386407.1428573,3191707340.952381,0.0,3.564374367717788e-05,5.054220238921145e-05,1669459648.0,3532062249.0,0.0,3.830572796464703e-05,0.00022394230734871042,1694284167.7636364,4220739896.2,0.0,0.00011270123604080943,0.00028643350184327587,1955453350.5769234,15022017587.756409,0.0,0.00014197530232819256,0.00024633033638514387,1958178941.3999996,57378850110.209526,0.0,0.0001326348661977572
cifar,trainUval,densenet,20,148,a1,0.0,0.0,952,2.0539956803455723,279379.0,639.3112128146453,437,26,0.0561555075593952,3880324.0,7935.22290388548,489,60000,0.9999,0.8731,8.805183611722934e-06,385310241.3333333,570678433.0,0.0,4.563045654537316e-06,3.514807697324055e-05,1527510603.7,3762413559.7,0.0,2.4692379356332165e-05,3.486662812951239e-05,1625630787.8095236,3349722026.4761906,0.0,2.921343506751602e-05,0.00023840139280036142,1513972994.5,3468506121.7777777,0.0,0.00012125179236240127,0.000310000370037312,2108575411.2909093,16948674056.018183,0.0,0.00015407385132181097,0.0002808411017834919,1958166314.102564,65042136525.07693,0.0,0.00015098255549314042,0.0003508593221178017,2163524568.6,57239715024.6381,0.0,0.00019251901242027525
cifar,trainUval,densenet,20,173,a1,0.0,0.0,294,2.0489510489510487,135171.0,1008.7388059701492,134,9,0.0629370629370629,3347371.0,22168.01986754967,151,60000,0.95934,0.8405,4.641451095192192e-05,605899166.3333334,7332274336.333334,0.0,2.4417258477197938e-05,4.620112672391619e-05,609114947.2,4843115093.5,0.0,3.263333665737868e-05,0.0002729679182890391,1239005094.2380953,3765130969.2380958,0.0,0.00013457051641735436,0.00030875331941217996,2184153490.2777777,19939705027.944443,0.0,0.00014782551232791165,0.000288377449226091,1867935405.0,75282608824.09091,0.0,0.00016216115595361354,0.0003696105599538893,2385831739.307692,65173261915.692314,0.0,0.00020766023245649082,0.00037383071585838387,2924968260.0666666,70560895411.17142,0.0,0.00025266416919012165
cifar,trainUval,densenet,20,199,a1,0.0,0.0,422,2.0436893203883497,157897.0,805.5969387755102,196,10,0.0485436893203883,3850263.0,17825.291666666668,216,60000,0.97148,0.8469,8.127368806546785e-05,999805243.0,7617472424.333333,0.0,2.2537340841728432e-05,0.00039968008844700376,828313892.1999999,5044333673.5,0.0,0.00020033854819083527,0.0003987158950414415,2291261124.2380953,25739318457.2381,0.0,0.00019530609989177098,0.00031261329732598105,1995674394.4444447,91064980870.61111,0.0,0.000179925364985857,0.00036179452464682617,2465784134.4545455,75096575060.67271,0.0,0.00020845957519909244,0.00038889192160495326,2959053720.076923,78804498179.92308,0.0,0.00027923514319422744,0.00044311325552143504,3308349887.266667,70500516771.74286,0.0,0.0003339420257093993
cifar,trainUval,densenet,20,42,a1,0.0,0.0,386,2.037037037037037,907998.0,5044.433333333333,180,9,0.0476190476190476,7223135.0,36665.65989847716,197,60000,0.91826,0.8185,0.0006957902412422074,238906606.33333334,275150857.0,0.0,0.00039611725608699344,0.0005449322520036535,2789971606.3,38513764853.3,0.0,0.00028665749739835086,0.0003987158950414415,2002678114.9523811,116213238330.57143,0.0,0.00023959486056762734,0.0004333720862342546,2829045762.2777777,89046064698.6111,0.0,0.0002583358284803873,0.0004233321722259038,3472490172.0545454,90263322440.25455,0.0,0.0003178685681533743,0.00044467416301309043,3425265743.24359,78222494548.07692,0.0,0.0003558793762000532,0.0004196125566696692,3121984746.2380953,81206558957.8381,0.0,0.00032271053379299774
cifar,trainUval,densenet,20,68,a1,0.0,0.0,542,2.0262172284644198,127202.0,491.1274131274132,259,8,0.0299625468164794,7221919.0,26261.52363636364,275,60000,0.99722,0.8484,0.0003368152367969423,2009573358.3333335,65023003381.0,0.0,0.0003733729896045045,0.000512648613447537,1446740591.7,166401816470.5,0.0,0.0003546213337223407,0.000523632972650768,2954706300.4761906,113520530227.57143,0.0,0.000338456909481323,0.0005123868791741468,3675348594.5,105896359003.25,0.0,0.00039676186699029524,0.0005175055986711945,4065553297.8727264,87723276512.76364,0.0,0.0004255784190570925,0.0004393214914604118,3625716950.935898,89644565449.97437,0.0,0.0003553811085263733,0.00040991374230877963,3378218335.1238093,102529746824.97144,0.0,0.00033733318045788024
cifar,trainUval,densenet,20,93,a1,0.0,0.0,361,2.057142857142857,256115.0,1561.6768292682927,164,11,0.0628571428571428,5996063.0,32236.89784946237,186,60000,0.95706,0.837,0.000474036239815706,1527757716.3333335,204011101207.0,0.0,0.0004511141732538084,0.0003975386491862882,1878759964.5,143637915337.69998,0.0,0.00041217210023285433,0.0006238280864349328,2823982881.6666665,131730412881.28569,0.0,0.0005272244961618435,0.0006072007609299534,3897373051.4444447,103009348389.02779,0.0,0.0005284489177876388,0.0005014271609875762,3669712312.4181824,99885313920.8,0.0,0.0004260640280366981,0.00045937024846180377,3934307051.089744,109322630714.08974,0.0,0.0003909139183288313,0.00046120507575501295,4035665636.780953,108087044070.5238,0.0,0.0003764531263535523
cifar,val,densenet,20,118,a1,0.0,0.0,140,2.0144927536231885,24413.0,369.8939393939394,66,3,0.0434782608695652,311273.0,4384.12676056338,71,10000,0.9936,0.8618,0.0005025438459334108,1731868464.0,128736796025.33331,0.0,0.0005058937579618615,0.0007050114623149244,2252566995.2,125632558169.8,0.0,0.0006999683817287595,0.000582148765633741,2431653668.571429,114190626450.80951,0.0,0.0006521003169637367,0.0005577657254361539,2565449408.25,115219315233.25,0.0,0.0005243826193494286,0.000510889900114219,3507423689.8727274,119305604968.61821,0.0,0.0004637666478527156,0.0005013735589645409,3971350100.5256405,114403460627.25641,0.0,0.0004353337029268472,0.0004495579119671922,4155915625.1238093,107596711081.95236,0.0,0.00037510387987008386
cifar,val,densenet,20,143,a1,0.0,0.0,190,2.0543478260869565,29752.0,350.0235294117647,85,7,0.0760869565217391,324895.0,3315.2551020408164,98,10000,0.99988,0.8755,0.0008989964383472556,2889965316.0,126831525625.33333,0.0,0.0009147014553224008,0.0007268784435702971,1562000757.1999998,91739887550.8,0.0,0.0008257605335979629,0.0005486407396032809,1691403481.6666667,102075731332.2381,0.0,0.0006006002430150624,0.0004544361009381047,1966773350.5000002,118900910566.61111,0.0,0.0005313778024708674,0.000519774156630467,2718880015.2545457,122641030119.0909,0.0,0.0005040345045178739,0.000479533968665908,3569986419.7564106,111673385566.641,0.0,0.0004298108288264978,0.0004440945474862163,3491626900.457143,102206592176.12381,0.0,0.00038204547690904054
cifar,val,densenet,20,169,a1,0.0,0.0,100,2.020408163265306,18073.0,392.89130434782606,46,3,0.0612244897959183,257160.0,5042.35294117647,51,10000,0.95996,0.838,0.0011325607285506611,197158934.3333333,63061031248.0,0.0,0.0013114129160088704,0.000661865431439919,1563037755.8,97828217026.0,0.0,0.0007727095221616965,0.0005090142866865732,1061421823.5714284,80521171411.95238,0.0,0.0006054541891732478,0.00046097963378751664,1710016897.9444444,98327666338.75,0.0,0.0005165666776934071,0.00040643400816994444,1999032130.5636363,103636520847.81818,0.0,0.0004672671568577289,0.00045762469510330397,2298390842.192308,106052639878.69228,0.0,0.00043360202361622524,0.0005253570877709087,3414970267.523809,150854731287.66666,0.0,0.000451787538983244
cifar,val,densenet,20,194,a1,0.0,0.0,91,2.0,11835.0,275.2325581395349,43,2,0.0444444444444444,182144.0,3959.652173913044,46,10000,0.97604,0.851,0.0008547031785184879,398220216.3333334,68805655956.33333,0.0,0.0010914218688102553,0.0006007091009477773,215202845.3,83351340613.3,0.0,0.0007301010853644451,0.0005530819919673642,1428090822.0,80599544571.95238,0.0,0.0006499956345813809,0.0004359328302906739,1081912826.75,62852890062.361115,0.0,0.0005040245321200492,0.00041918751181809643,1418080805.6909091,83109123819.81818,0.0,0.00044365342313175995,0.0004604706861023598,1934098192.24359,159373680430.8077,0.0,0.00047997206840213026,0.0005044173824753127,2247006350.9714284,180783234905.26666,0.0,0.00045620288669942445
cifar,val,densenet,20,38,a1,0.0,0.0,84,2.024390243902439,22586.0,579.1282051282051,39,2,0.048780487804878,277423.0,6451.697674418605,43,10000,0.88806,0.8012,0.0001892078935223318,114754670.33333333,107778461670.33333,0.0,0.00030811577693405114,0.0006101711898577119,464648654.29999995,57672658261.3,0.0,0.0007466101381324682,0.00046482740157461163,388414943.6190476,61607866217.666664,0.0,0.0005438374959348605,0.000457699645664774,1187217633.5,68576836610.25,0.0,0.0005122721408603219,0.0004945721824303724,1124133703.218182,156998086678.36362,0.0,0.0005096656323035645,0.00044699840518779645,1374623309.269231,191316389552.74356,0.0,0.0004449103000677159,0.00041312253130975507,2069605583.6380951,175873247961.95236,0.0,0.00042393350297048827
cifar,val,densenet,20,63,a1,0.0,0.0,146,2.013888888888889,17343.0,251.34782608695653,69,3,0.0416666666666666,386546.0,5223.594594594595,74,10000,0.99504,0.8479,0.00019815331381316516,805120869.0,7460429389.0,0.0,0.00023862983352473341,0.0001697029359559251,468551672.3,57439626169.3,0.0,0.00022848234329409463,0.0004643000632186393,646157659.3333334,49811802779.2381,0.0,0.0005360774673917719,0.0005273806913005039,617936127.7777778,167761597757.6111,0.0,0.0005355901828612161,0.0005080220269127239,1127478615.618182,215680474722.21817,0.0,0.000516832898232419,0.0004326040586559216,1285336109.9102566,186367960778.64102,0.0,0.0004369055853093992,0.00046366869422396047,1540434716.8380952,226990259236.2381,0.0,0.00043403410870126085
cifar,val,densenet,20,89,a1,0.0,0.0,97,2.0,14645.0,318.3695652173913,46,2,0.0416666666666666,267428.0,5457.714285714285,49,10000,0.96026,0.8383,0.00014962273680870077,714582202.3333334,11820915162.333332,0.0,0.00016264891465305435,0.00024011512395180967,778383608.3000001,34829794633.7,0.0,0.000227265292938512,0.00034717999529551563,741465751.4761906,208125942374.57144,0.0,0.00031738999873873864,0.0005213297823255099,652099414.2777777,229299198788.5,0.0,0.0005260420940316492,0.0004409243397503198,837696278.9636364,190020256750.29092,0.0,0.0004380375968958368,0.0005083582430490119,1277999260.0641026,250695547394.9231,0.0,0.00048647015120226075,0.0004470840968260524,1108532326.8095238,215777613386.23807,0.0,0.0004253365263201336
mnist,train,densenet,20,113,a1,0.0,0.0,423,2.11,186911.0,1055.9943502824858,177,23,0.115,2317025.0,10390.2466367713,223,60000,0.9988666666666668,0.9716,0.00040955495433310095,1490832110.3333335,38655715962.333336,0.0,0.00030499830595189745,0.0004265538880227673,1023041099.0,284241323843.3,0.0,0.0003297197281506901,0.00033992438881245827,774560235.9047619,287629439897.2381,0.0,0.000276548579101172,0.00027274521897322564,996711026.25,222324835340.5,0.0,0.0002425454444383821,0.0005220572680805338,825617912.4181817,272159262151.07275,0.0,0.0004921083759620704,0.0004641355944546269,698688631.6025641,230431063736.2692,0.0,0.00043269145829994375,0.00046446108495289774,1109958997.6952379,216443978146.69525,0.0,0.000443063183211146
