dataset,split,model,epoch,layer,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,centroid_mean_correlation,neighborhood_purity,knn_accuracy,train_acc,val_acc
cifar,train,resnet,56,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e56.pt,5,50000,10,,,,13.501605594101688,6.953179735565247,-0.0839578731566658,,,0.96268,0.8421
cifar,train,resnet,89,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e89.pt,5,50000,10,,,,10.757455372070412,5.651576102275141,-0.0781720348136775,,,0.93642,0.8258
cifar,trainUval,resnet,12,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e12.pt,5,60000,10,,,,16.467061474049988,4.143710596460361,-0.0007775630105162,,,0.74782,0.7113
cifar,trainUval,resnet,152,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e152.pt,5,60000,10,,,,8.523287378008892,4.141583486106095,-0.0833412455628053,,,0.92792,0.8149
cifar,trainUval,resnet,185,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e185.pt,5,60000,10,,,,7.536193422699984,4.696685606071181,-0.0732523286661123,,,0.96144,0.8342
cifar,trainUval,resnet,37,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e37.pt,5,60000,10,,,,13.01848161489067,4.916259439777327,-0.0482364742549907,,,0.86702,0.7961
cifar,trainUval,resnet,7,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e7.pt,5,60000,10,,,,13.808689281720095,4.020565739100084,-0.0269952211649473,,,0.77184,0.7346
cifar,val,resnet,100,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e100.pt,5,10000,10,,,,9.184787522481209,4.329935048245636,-0.0788727884575664,,,0.96114,0.8363
cifar,val,resnet,133,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e133.pt,5,10000,10,,,,9.10638546257942,5.564361567351,-0.0938751468899056,,,0.9989,0.8612
cifar,val,resnet,166,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e166.pt,5,10000,10,,,,7.326194964484446,3.746582317815337,-0.0747586914755337,,,0.93758,0.8237
cifar,val,resnet,199,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e199.pt,5,10000,10,,,,6.758647797323521,3.6255193063622553,-0.0611121742517136,,,0.96606,0.8303
cifar,val,resnet,50,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e50.pt,5,10000,10,,,,11.969806130940224,4.490204805095937,-0.0754987453985484,,,0.9299,0.8221
cifar,val,resnet,83,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e83.pt,5,10000,10,,,,9.872843376606472,4.160359855965735,-0.0599833420459216,,,0.9146,0.8101
mnist,train,resnet,114,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e114.pt,5,60000,10,,,,28.64038791091995,25.703487885270487,-0.0912751175064208,,,0.9999333333333333,0.9799
mnist,train,resnet,147,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e147.pt,5,60000,10,,,,28.83153096145417,25.989491151599623,-0.0919594926390044,,,0.9999666666666667,0.9802
mnist,train,resnet,18,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e18.pt,5,60000,10,,,,26.2942010808668,21.673461126832443,-0.0862353512956908,,,0.9826833333333334,0.97
mnist,train,resnet,31,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e31.pt,5,60000,10,,,,26.676451018483576,22.583010101360664,-0.0863053549940042,,,0.98745,0.9721
mnist,train,resnet,64,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e64.pt,5,60000,10,,,,27.77202168176613,24.20564591151397,-0.0882068783295535,,,0.9982333333333333,0.9774
mnist,train,resnet,97,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e97.pt,5,60000,10,,,,28.542055505939224,25.45624691013469,-0.0912651287318521,,,0.9998666666666667,0.98
mnist,trainUval,resnet,128,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e128.pt,5,70000,10,,,,28.790738291963912,25.78182118000069,-0.0924636944178385,,,0.99995,0.9796
mnist,trainUval,resnet,160,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e160.pt,5,70000,10,,,,28.99366946128356,26.213946824084854,-0.0922174851649777,,,0.9999666666666667,0.9794
mnist,trainUval,resnet,193,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e193.pt,5,70000,10,,,,29.24752954652276,26.74626050544788,-0.0950831432967933,,,1.0,0.9808
mnist,trainUval,resnet,45,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e45.pt,5,70000,10,,,,27.36594916471053,23.73208689500817,-0.0885816682715031,,,0.9962166666666666,0.9759
mnist,trainUval,resnet,78,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e78.pt,5,70000,10,,,,28.01187237837985,24.61215762007333,-0.0909752766531159,,,0.9989833333333333,0.9787
mnist,val,resnet,109,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e109.pt,5,10000,10,,,,28.46724002397946,25.41318056647025,-0.0901836139100586,,,0.9999333333333333,0.9797
mnist,val,resnet,141,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e141.pt,5,10000,10,,,,28.487094961747577,25.67606666776155,-0.0925160101744975,,,0.99995,0.9799
mnist,val,resnet,174,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e174.pt,5,10000,10,,,,28.890292634160176,26.10206136775787,-0.0928533874138395,,,0.9999833333333333,0.9801
mnist,val,resnet,26,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e26.pt,5,10000,10,,,,26.67972764379046,22.525672204555445,-0.0865204655300155,,,0.9872333333333333,0.972
mnist,val,resnet,59,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e59.pt,5,10000,10,,,,27.56057161403894,23.99196586215134,-0.0915845037047576,,,0.9981,0.9776
mnist,val,resnet,91,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e91.pt,5,10000,10,,,,28.09442067936512,24.78854222635567,-0.0919050012666524,,,0.9997166666666667,0.9782
cifar,train,densenet,123,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e123.pt,5,50000,10,,,,7.233406396541448,6.157501816377725,-0.0899221910474553,,,0.99754,0.863
cifar,train,densenet,156,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e156.pt,5,50000,10,,,,5.905185151544362,3.8019414460448857,-0.0529267812506089,,,0.9358,0.8208
cifar,train,densenet,189,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e189.pt,5,50000,10,,,,6.156755229609294,4.897010843797402,-0.0413411698334047,,,0.97012,0.8489
cifar,train,densenet,40,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e40.pt,5,50000,10,,,,9.661944178427,4.912495393603478,-0.0742484543340093,,,0.8937,0.8059
cifar,train,densenet,73,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e73.pt,5,50000,10,,,,7.760616788904539,5.159366599413878,-0.077857228548695,,,0.91884,0.8111
cifar,trainUval,densenet,104,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e104.pt,5,60000,10,,,,6.823760617415639,4.929800097533563,-0.0812688957945217,,,0.97998,0.8445
cifar,trainUval,densenet,137,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e137.pt,5,60000,10,,,,7.197488124006082,6.424047888193339,-0.0922026893470403,,,0.99978,0.874
cifar,trainUval,densenet,17,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e17.pt,5,60000,10,,,,11.934218658404369,4.932832337877969,-0.058239504901791,,,0.82978,0.7672
cifar,trainUval,densenet,21,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e21.pt,5,60000,10,,,,10.98878046662536,5.421947739357372,-0.0642371976944006,,,0.8744,0.7935
cifar,trainUval,densenet,54,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e54.pt,5,60000,10,,,,8.582782320048162,5.722448460128675,-0.0828990038306664,,,0.97042,0.8344
cifar,trainUval,densenet,87,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e87.pt,5,60000,10,,,,7.035504608382768,4.450492341016095,-0.0781898752478706,,,0.94614,0.8294
cifar,val,densenet,118,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e118.pt,5,10000,10,,,,6.202341928835001,3.68045550390664,-0.0777614723171476,,,0.9936,0.8618
cifar,val,densenet,150,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e150.pt,5,10000,10,,,,6.305284279897343,4.329818843359823,-0.0836267710834903,,,0.9999,0.8752
cifar,val,densenet,183,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e183.pt,5,10000,10,,,,5.4009589236807125,3.11143788788165,-0.0233035732047273,,,0.96692,0.8444
cifar,val,densenet,35,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e35.pt,5,10000,10,,,,9.812706197451904,4.322265474150478,-0.0748080640358323,,,0.8837,0.8021
cifar,val,densenet,68,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e68.pt,5,10000,10,,,,8.127901114562246,4.723782000379792,-0.0942739562039952,,,0.99722,0.8484
mnist,train,densenet,1,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e1.pt,5,60000,10,,,,7.409784994360838,3.20199588627234,0.0357652723157751,,,0.5747166666666667,0.5662
mnist,train,densenet,131,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e131.pt,5,60000,10,,,,18.97825677117048,16.58410826425676,-0.0982457047080975,,,0.9992666666666666,0.9717
mnist,train,densenet,164,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e164.pt,5,60000,10,,,,19.21228758141514,16.68112514766911,-0.0982057073882663,,,0.99975,0.9727
mnist,train,densenet,197,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e197.pt,5,60000,10,,,,19.425532776771185,17.262298407824154,-0.0999848365606679,,,0.99995,0.9729
mnist,train,densenet,49,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e49.pt,5,60000,10,,,,18.51061194161607,15.083991148565186,-0.0962199922611322,,,0.9858166666666667,0.9663
mnist,train,densenet,81,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e81.pt,5,60000,10,,,,18.788290859741416,15.741005153440572,-0.0957094657805712,,,0.99425,0.9704
mnist,trainUval,densenet,112,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e112.pt,5,70000,10,,,,18.98466887537728,16.51670651806408,-0.0964018784794307,,,0.9987666666666667,0.9715
mnist,trainUval,densenet,145,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e145.pt,5,70000,10,,,,18.98639241236357,16.502894429641543,-0.0969285785954347,,,0.9993166666666666,0.9722
mnist,trainUval,densenet,178,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e178.pt,5,70000,10,,,,19.243245968385157,16.929766834764216,-0.0986257711755852,,,0.9999,0.9719
mnist,trainUval,densenet,3,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e3.pt,5,70000,10,,,,12.25507367931132,5.775133591927703,-0.0747892761632348,,,0.84265,0.8433
mnist,trainUval,densenet,62,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e62.pt,5,70000,10,,,,18.688123324296964,15.348201508159129,-0.0955330566515316,,,0.9892333333333333,0.9675
mnist,trainUval,densenet,95,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e95.pt,5,70000,10,,,,18.90925941319873,16.24086667738599,-0.0954259195167732,,,0.9974,0.9716
mnist,val,densenet,126,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e126.pt,5,10000,10,,,,18.923226672507223,16.224998600286842,-0.0959396310214199,,,0.9992333333333333,0.9723
mnist,val,densenet,159,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e159.pt,5,10000,10,,,,18.97536402454469,16.44096993671243,-0.0975421566180893,,,0.9996666666666667,0.972
mnist,val,densenet,191,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e191.pt,5,10000,10,,,,19.18070698902378,16.73858121358176,-0.098384373021261,,,0.99995,0.9733
mnist,val,densenet,43,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e43.pt,5,10000,10,,,,18.58820438445997,14.91924302966567,-0.0953938632243123,,,0.98205,0.9649
mnist,val,densenet,76,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e76.pt,5,10000,10,,,,18.66297770364794,15.706138352444531,-0.095277384105207,,,0.9921166666666666,0.9695
cifar,train,resnet,107,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e107.pt,5,50000,10,,,,10.028658040582096,6.766901031353259,-0.0847938988279831,,,0.96778,0.8374
cifar,train,resnet,14,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e14.pt,5,50000,10,,,,12.39991293588566,4.495373053214933,-0.0217420891274431,,,0.77578,0.7448
cifar,train,resnet,172,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e172.pt,5,50000,10,,,,8.012446117616458,4.881799850845429,-0.0730539145799844,,,0.95134,0.8302
cifar,train,resnet,24,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e24.pt,5,50000,10,,,,14.06876421834634,5.550507750824805,-0.0664952849730611,,,0.89018,0.8102
cifar,train,resnet,57,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e57.pt,5,50000,10,,,,13.518274992200478,6.647515558419764,-0.0794903659471549,,,0.9633,0.8366
cifar,train,resnet,9,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e9.pt,5,50000,10,,,,13.691027655399106,4.543145346790452,-0.0457879325697125,,,0.80186,0.753
cifar,trainUval,resnet,120,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e120.pt,5,60000,10,,,,10.112160237997848,6.930357111087965,-0.0946458325491245,,,0.98932,0.8506
cifar,trainUval,resnet,153,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e153.pt,5,60000,10,,,,8.295732335774927,4.555921711600997,-0.074275397873272,,,0.92772,0.8103
cifar,trainUval,resnet,186,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e186.pt,5,60000,10,,,,7.546005141697821,5.005442673358428,-0.0780557558597967,,,0.96034,0.8394
cifar,trainUval,resnet,38,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e38.pt,5,60000,10,,,,12.318576784341404,5.689761772947976,-0.0547005470136888,,,0.87342,0.8039
cifar,trainUval,resnet,70,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e70.pt,5,60000,10,,,,14.082370515888185,8.10197715161023,-0.0912177832817244,,,0.9899,0.8448
cifar,val,resnet,101,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e101.pt,5,10000,10,,,,9.21346743475949,4.417152629238877,-0.0774684816646801,,,0.96376,0.8354
cifar,val,resnet,134,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e134.pt,5,10000,10,,,,9.135769702587528,5.562476915543439,-0.0932333486021103,,,0.99908,0.8608
cifar,val,resnet,167,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e167.pt,5,10000,10,,,,7.182505575796762,3.546205521194906,-0.0758292458410742,,,0.94722,0.8251
cifar,val,resnet,2,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e2.pt,5,10000,10,,,,15.8698098804892,3.008370132909257,0.0363328557175558,,,0.60434,0.5917
cifar,val,resnet,51,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e51.pt,5,10000,10,,,,11.90181618867626,4.686442207090636,-0.074735016957315,,,0.94496,0.8337
cifar,val,resnet,84,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e84.pt,5,10000,10,,,,9.912043215389192,4.6924061343272125,-0.0602152079470244,,,0.92684,0.8245
mnist,train,resnet,115,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e115.pt,5,60000,10,,,,28.71377275452991,25.73728960463937,-0.0923690470851513,,,0.99995,0.9794
mnist,train,resnet,148,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e148.pt,5,60000,10,,,,28.78582603431748,25.90525380950165,-0.0924502270874153,,,0.9999666666666667,0.9802
mnist,train,resnet,180,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e180.pt,5,60000,10,,,,29.357579206216386,26.64203104065418,-0.0933761916139225,,,0.9999833333333333,0.9806
mnist,train,resnet,32,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e32.pt,5,60000,10,,,,26.792645304081628,22.410058775880376,-0.0885721605231208,,,0.9886,0.9721
mnist,train,resnet,65,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e65.pt,5,60000,10,,,,27.691093782747405,24.147058997125413,-0.0875109186014394,,,0.9981666666666666,0.9779
